ID,Time[s],Parallel
3622,0.012437,0
3623,0.0124372,0
3624,0.0124375,0
3625,0.0124377,0
3626,0.0124379,0
3627,0.0124382,0
3628,0.0124384,0
3629,0.0124386,0
3630,0.0124389,0
3631,0.0124391,0
3632,0.0124394,0
3633,0.0124396,0
3634,0.0124398,0
3635,0.0124401,0
3636,0.0124403,0
3637,0.0124406,0
3638,0.0124408,0
3639,0.012441,0
3640,0.0124413,0
3641,0.0124415,0
3642,0.0124417,0
3643,0.012442,0
3644,0.0124422,0
3645,0.0124425,0
3646,0.0124427,0
3647,0.0124429,0
3648,0.0124432,0
3649,0.0124434,0
3650,0.0124437,0
3651,0.0124439,0
3652,0.0124441,0
3653,0.0124444,0
3654,0.0124446,0
3655,0.0124448,0
3656,0.0124451,0
3657,0.0124453,0
3658,0.0124456,0
3659,0.0124458,0
3660,0.012446,0
3661,0.0124463,0
3662,0.0124465,0
3663,0.0124468,0
3664,0.012447,0
3665,0.0124472,0
3666,0.0124475,0
3667,0.0124477,0
3668,0.0124479,0
3669,0.0124482,0
3670,0.0124484,0
3671,0.0124487,0
3672,0.0124489,0
3673,0.0124491,0
3674,0.0124494,0
3675,0.0124496,0
3676,0.0124499,0
3677,0.0124501,0
3678,0.0124503,0
3679,0.0124506,0
3680,0.0124508,0
3681,0.0125198,0
3682,0.0125219,0
3683,0.0125221,0
3684,0.0125223,0
3685,0.0125226,0
3686,0.0125228,0
3687,0.0125231,0
3688,0.0125233,0
3689,0.0125235,0
3690,0.0125238,0
3691,0.012524,0
3692,0.0125243,0
3693,0.0125245,0
3694,0.0125247,0
3695,0.012525,0
3696,0.0125252,0
3697,0.0125254,0
3698,0.0125257,0
3699,0.0125259,0
3700,0.0125262,0
3701,0.0125264,0
3702,0.0125266,0
3703,0.0125269,0
3704,0.0125271,0
3705,0.0125274,0
3706,0.0125276,0
3707,0.0125278,0
3708,0.0125281,0
3709,0.0125283,0
3710,0.0125285,0
3711,0.0125288,0
3712,0.012529,0
3713,0.0125293,0
3714,0.0125295,0
3715,0.0125297,0
3716,0.01253,0
3717,0.0125302,0
3718,0.0125305,0
3719,0.0125307,0
3720,0.0125309,0
3721,0.0125312,0
3722,0.0125314,0
3723,0.0125316,0
3724,0.0125319,0
3725,0.0125321,0
3726,0.0125324,0
3727,0.0125326,0
3728,0.0125328,0
3729,0.0125331,0
3730,0.0125333,0
3731,0.0125336,0
3732,0.0125338,1
3733,0.012534,1
3734,0.0125343,1
3735,0.0125345,1
3736,0.0125347,0
3737,0.012535,0
3738,0.0125352,0
3739,0.0125355,0
3740,0.0125357,0
3741,0.0125359,0
3742,0.0125362,0
3743,0.0125364,0
3744,0.0125367,0
3745,0.0125369,0
3746,0.0125371,0
3747,0.0125374,0
3748,0.0125376,0
3749,0.0125378,0
3750,0.0125381,0
3751,0.0125383,0
3752,0.0125386,0
3753,0.0125388,0
3754,0.012539,0
3755,0.0125393,0
3756,0.0125395,0
3757,0.0125398,0
3758,0.01254,0
3759,0.0125402,0
3760,0.0125405,0
3761,0.0125407,0
3762,0.0125409,0
3763,0.0125412,0
3764,0.0125414,0
3765,0.0125417,0
3766,0.0125419,0
3767,0.0125421,0
3768,0.0125424,0
3769,0.0125426,0
3770,0.0125429,0
3771,0.0125431,0
3772,0.0125433,0
3773,0.0125436,0
3774,0.0125438,0
3775,0.012544,0
3776,0.0125443,0
3777,0.0125445,0
3778,0.0125448,0
3779,0.012545,0
3780,0.0125452,0
3781,0.0125455,0
3782,0.0125457,0
3783,0.012546,0
3784,0.0125462,0
3785,0.0125464,0
3786,0.0125467,0
3787,0.0125469,0
3788,0.0125471,0
3789,0.0125474,0
3790,0.0125476,0
3791,0.0125479,0
3792,0.0125481,0
3793,0.0125483,0
3794,0.0125486,0
3795,0.0125488,0
3796,0.0125491,0
3797,0.0125493,0
3798,0.0125495,0
3799,0.0125498,0
3800,0.01255,0
3801,0.0125502,0
3802,0.0125505,0
3803,0.0125507,0
3804,0.012551,0
3805,0.0125512,0
3806,0.0125514,0
3807,0.0125517,0
3808,0.0125519,0
3809,0.0125522,0
3810,0.0125524,0
3811,0.0125526,0
3812,0.0125529,0
3813,0.0125531,0
3814,0.0125533,0
3815,0.0125536,0
3816,0.0125538,0
3817,0.0125541,0
3818,0.0125543,0
3819,0.0125545,0
3820,0.0125548,0
3821,0.012555,0
3822,0.0125553,0
3823,0.0125555,0
3824,0.0125557,0
3825,0.012556,0
3826,0.0125562,0
3827,0.0125564,0
3828,0.0125567,0
3829,0.0125569,0
3830,0.0125572,0
3831,0.0125574,0
3832,0.0125576,0
3833,0.0125579,0
3834,0.0125581,0
3835,0.0125584,0
3836,0.0125586,0
3837,0.0125588,0
3838,0.0125591,0
3839,0.0125593,0
3840,0.0125595,0
3841,0.0126286,0
3842,0.0126306,0
3843,0.0126308,0
3844,0.0126311,0
3845,0.0126313,0
3846,0.0126316,0
3847,0.0126318,0
3848,0.012632,0
3849,0.0126323,0
3850,0.0126325,0
3851,0.0126327,0
3852,0.012633,0
3853,0.0126332,0
3854,0.0126335,0
3855,0.0126337,0
3856,0.0126339,0
3857,0.0126342,0
3858,0.0126344,0
3859,0.0126347,0
3860,0.0126349,0
3861,0.0126351,0
3862,0.0126354,0
3863,0.0126356,0
3864,0.0126358,0
3865,0.0126361,0
3866,0.0126363,2
3867,0.0126366,3
3868,0.0126368,3
3869,0.012637,3
3870,0.0126373,3
3871,0.0126375,3
3872,0.0126378,3
3873,0.012638,3
3874,0.0126382,3
3875,0.0126385,3
3876,0.0126387,3
3877,0.0126389,0
3878,0.0126392,0
3879,0.0126394,0
3880,0.0126397,0
3881,0.0126399,0
3882,0.0126401,0
3883,0.0126404,0
3884,0.0126406,0
3885,0.0126409,0
3886,0.0126411,0
3887,0.0126413,0
3888,0.0126416,0
3889,0.0126418,1
3890,0.012642,2
3891,0.0126423,3
3892,0.0126425,3
3893,0.0126428,3
3894,0.012643,3
3895,0.0126432,3
3896,0.0126435,3
3897,0.0126437,2
3898,0.012644,2
3899,0.0126442,0
3900,0.0126444,0
3901,0.0126447,0
3902,0.0126449,0
3903,0.0126451,0
3904,0.0126454,0
3905,0.0126456,0
3906,0.0126459,0
3907,0.0126461,0
3908,0.0126463,0
3909,0.0126466,0
3910,0.0126468,0
3911,0.0126471,0
3912,0.0126473,0
3913,0.0126475,2
3914,0.0126478,3
3915,0.012648,3
3916,0.0126482,3
3917,0.0126485,3
3918,0.0126487,3
3919,0.012649,3
3920,0.0126492,3
3921,0.0126494,2
3922,0.0126497,2
3923,0.0126499,0
3924,0.0126502,0
3925,0.0126504,0
3926,0.0126506,0
3927,0.0126509,0
3928,0.0126511,0
3929,0.0126513,0
3930,0.0126516,0
3931,0.0126518,0
3932,0.0126521,0
3933,0.0126523,0
3934,0.0126525,0
3935,0.0126528,0
3936,0.012653,0
3937,0.0126533,0
3938,0.0126535,0
3939,0.0126537,0
3940,0.012654,0
3941,0.0126542,0
3942,0.0126544,0
3943,0.0126547,0
3944,0.0126549,0
3945,0.0126552,0
3946,0.0126554,0
3947,0.0126556,0
3948,0.0126559,0
3949,0.0126561,0
3950,0.0126564,0
3951,0.0126566,0
3952,0.0126568,0
3953,0.0126571,0
3954,0.0126573,0
3955,0.0126575,0
3956,0.0126578,0
3957,0.012658,0
3958,0.0126583,0
3959,0.0126585,0
3960,0.0126587,0
3961,0.012659,0
3962,0.0126592,0
3963,0.0126595,0
3964,0.0126597,0
3965,0.0126599,0
3966,0.0126602,0
3967,0.0126604,0
3968,0.0126606,0
3969,0.0126609,0
3970,0.0126611,0
3971,0.0126614,0
3972,0.0126616,0
3973,0.0126618,0
3974,0.0126621,0
3975,0.0126623,0
3976,0.0126626,0
3977,0.0126628,0
3978,0.012663,0
3979,0.0126633,0
3980,0.0126635,0
3981,0.0126637,0
3982,0.012664,0
3983,0.0126642,0
3984,0.0126645,0
3985,0.0126647,0
3986,0.0126649,0
3987,0.0126652,0
3988,0.0126654,0
3989,0.0126657,0
3990,0.0126659,0
3991,0.0126661,0
3992,0.0126664,0
3993,0.0126666,0
3994,0.0126668,0
3995,0.0126671,0
3996,0.0126673,0
3997,0.0126676,0
3998,0.0126678,0
3999,0.012668,0
4000,0.0126683,0
4001,0.0127373,0
4002,0.0127393,0
4003,0.0127396,0
4004,0.0127398,0
4005,0.0127401,0
4006,0.0127403,0
4007,0.0127405,0
4008,0.0127408,0
4009,0.012741,0
4010,0.0127412,0
4011,0.0127415,0
4012,0.0127417,0
4013,0.012742,0
4014,0.0127422,0
4015,0.0127424,0
4016,0.0127427,0
4017,0.0127429,0
4018,0.0127432,0
4019,0.0127434,0
4020,0.0127436,0
4021,0.0127439,0
4022,0.0127441,0
4023,0.0127443,0
4024,0.0127446,0
4025,0.0127448,0
4026,0.0127451,2
4027,0.0127453,3
4028,0.0127455,2
4029,0.0127458,1
4030,0.012746,1
4031,0.0127463,1
4032,0.0127465,1
4033,0.0127467,1
4034,0.012747,1
4035,0.0127472,1
4036,0.0127474,1
4037,0.0127477,0
4038,0.0127479,0
4039,0.0127482,0
4040,0.0127484,0
4041,0.0127486,0
4042,0.0127489,0
4043,0.0127491,0
4044,0.0127494,0
4045,0.0127496,0
4046,0.0127498,0
4047,0.0127501,0
4048,0.0127503,2
4049,0.0127505,3
4050,0.0127508,3
4051,0.012751,2
4052,0.0127513,1
4053,0.0127515,1
4054,0.0127517,1
4055,0.012752,1
4056,0.0127522,2
4057,0.0127525,3
4058,0.0127527,3
4059,0.0127529,3
4060,0.0127532,1
4061,0.0127534,0
4062,0.0127536,0
4063,0.0127539,0
4064,0.0127541,0
4065,0.0127544,0
4066,0.0127546,0
4067,0.0127548,0
4068,0.0127551,0
4069,0.0127553,0
4070,0.0127556,0
4071,0.0127558,0
4072,0.012756,0
4073,0.0127563,2
4074,0.0127565,3
4075,0.0127567,2
4076,0.012757,1
4077,0.0127572,1
4078,0.0127575,1
4079,0.0127577,1
4080,0.0127579,2
4081,0.0127582,3
4082,0.0127584,3
4083,0.0127587,3
4084,0.0127589,1
4085,0.0127591,0
4086,0.0127594,0
4087,0.0127596,0
4088,0.0127598,0
4089,0.0127601,0
4090,0.0127603,0
4091,0.0127606,0
4092,0.0127608,0
4093,0.012761,0
4094,0.0127613,0
4095,0.0127615,0
4096,0.0127618,0
4097,0.012762,0
4098,0.0127622,0
4099,0.0127625,0
4100,0.0127627,0
4101,0.0127629,0
4102,0.0127632,0
4103,0.0127634,0
4104,0.0127637,0
4105,0.0127639,0
4106,0.0127641,0
4107,0.0127644,0
4108,0.0127646,0
4109,0.0127649,0
4110,0.0127651,0
4111,0.0127653,0
4112,0.0127656,0
4113,0.0127658,0
4114,0.012766,0
4115,0.0127663,0
4116,0.0127665,0
4117,0.0127668,0
4118,0.012767,0
4119,0.0127672,0
4120,0.0127675,0
4121,0.0127677,0
4122,0.012768,0
4123,0.0127682,0
4124,0.0127684,0
4125,0.0127687,0
4126,0.0127689,0
4127,0.0127691,0
4128,0.0127694,0
4129,0.0127696,0
4130,0.0127699,0
4131,0.0127701,0
4132,0.0127703,0
4133,0.0127706,0
4134,0.0127708,0
4135,0.0127711,0
4136,0.0127713,0
4137,0.0127715,0
4138,0.0127718,0
4139,0.012772,0
4140,0.0127722,0
4141,0.0127725,0
4142,0.0127727,0
4143,0.012773,0
4144,0.0127732,0
4145,0.0127734,0
4146,0.0127737,0
4147,0.0127739,0
4148,0.0127742,0
4149,0.0127744,0
4150,0.0127746,0
4151,0.0127749,0
4152,0.0127751,0
4153,0.0127753,0
4154,0.0127756,0
4155,0.0127758,0
4156,0.0127761,0
4157,0.0127763,0
4158,0.0127765,0
4159,0.0127768,0
4160,0.012777,0
4161,0.012846,0
4162,0.0128481,0
4163,0.0128483,0
4164,0.0128486,0
4165,0.0128488,0
4166,0.012849,0
4167,0.0128493,0
4168,0.0128495,0
4169,0.0128497,0
4170,0.01285,0
4171,0.0128502,0
4172,0.0128505,0
4173,0.0128507,0
4174,0.0128509,0
4175,0.0128512,0
4176,0.0128514,0
4177,0.0128517,0
4178,0.0128519,0
4179,0.0128521,0
4180,0.0128524,0
4181,0.0128526,0
4182,0.0128528,0
4183,0.0128531,0
4184,0.0128533,0
4185,0.0128536,0
4186,0.0128538,2
4187,0.012854,3
4188,0.0128543,0
4189,0.0128545,0
4190,0.0128548,0
4191,0.012855,0
4192,0.0128552,0
4193,0.0128555,0
4194,0.0128557,0
4195,0.0128559,0
4196,0.0128562,0
4197,0.0128564,0
4198,0.0128567,0
4199,0.0128569,0
4200,0.0128571,0
4201,0.0128574,0
4202,0.0128576,0
4203,0.0128579,0
4204,0.0128581,0
4205,0.0128583,0
4206,0.0128586,1
4207,0.0128588,3
4208,0.012859,3
4209,0.0128593,2
4210,0.0128595,0
4211,0.0128598,0
4212,0.01286,0
4213,0.0128602,0
4214,0.0128605,0
4215,0.0128607,0
4216,0.012861,0
4217,0.0128612,0
4218,0.0128614,1
4219,0.0128617,3
4220,0.0128619,3
4221,0.0128621,2
4222,0.0128624,0
4223,0.0128626,0
4224,0.0128629,0
4225,0.0128631,0
4226,0.0128633,0
4227,0.0128636,0
4228,0.0128638,0
4229,0.0128641,0
4230,0.0128643,0
4231,0.0128645,0
4232,0.0128648,0
4233,0.012865,2
4234,0.0128652,3
4235,0.0128655,0
4236,0.0128657,0
4237,0.012866,0
4238,0.0128662,0
4239,0.0128664,0
4240,0.0128667,0
4241,0.0128669,0
4242,0.0128672,1
4243,0.0128674,3
4244,0.0128676,3
4245,0.0128679,0
4246,0.0128681,0
4247,0.0128683,0
4248,0.0128686,0
4249,0.0128688,0
4250,0.0128691,0
4251,0.0128693,0
4252,0.0128695,0
4253,0.0128698,0
4254,0.01287,0
4255,0.0128703,0
4256,0.0128705,0
4257,0.0128707,0
4258,0.012871,0
4259,0.0128712,0
4260,0.0128714,0
4261,0.0128717,0
4262,0.0128719,0
4263,0.0128722,0
4264,0.0128724,0
4265,0.0128726,0
4266,0.0128729,0
4267,0.0128731,0
4268,0.0128734,0
4269,0.0128736,0
4270,0.0128738,0
4271,0.0128741,0
4272,0.0128743,0
4273,0.0128745,0
4274,0.0128748,0
4275,0.012875,0
4276,0.0128753,0
4277,0.0128755,0
4278,0.0128757,0
4279,0.012876,0
4280,0.0128762,0
4281,0.0128765,0
4282,0.0128767,0
4283,0.0128769,0
4284,0.0128772,0
4285,0.0128774,0
4286,0.0128776,0
4287,0.0128779,0
4288,0.0128781,0
4289,0.0128784,0
4290,0.0128786,0
4291,0.0128788,0
4292,0.0128791,0
4293,0.0128793,0
4294,0.0128796,0
4295,0.0128798,0
4296,0.01288,0
4297,0.0128803,0
4298,0.0128805,0
4299,0.0128807,0
4300,0.012881,0
4301,0.0128812,0
4302,0.0128815,0
4303,0.0128817,0
4304,0.0128819,0
4305,0.0128822,0
4306,0.0128824,0
4307,0.0128827,0
4308,0.0128829,0
4309,0.0128831,0
4310,0.0128834,0
4311,0.0128836,0
4312,0.0128838,0
4313,0.0128841,0
4314,0.0128843,0
4315,0.0128846,0
4316,0.0128848,0
4317,0.012885,0
4318,0.0128853,0
4319,0.0128855,0
4320,0.0128857,0
4321,0.0129548,0
4322,0.0129568,0
4323,0.0129571,0
4324,0.0129573,0
4325,0.0129575,0
4326,0.0129578,0
4327,0.012958,0
4328,0.0129582,0
4329,0.0129585,0
4330,0.0129587,0
4331,0.012959,0
4332,0.0129592,0
4333,0.0129594,0
4334,0.0129597,0
4335,0.0129599,0
4336,0.0129602,0
4337,0.0129604,0
4338,0.0129606,0
4339,0.0129609,0
4340,0.0129611,0
4341,0.0129613,0
4342,0.0129616,0
4343,0.0129618,0
4344,0.0129621,0
4345,0.0129623,0
4346,0.0129625,2
4347,0.0129628,3
4348,0.012963,0
4349,0.0129633,0
4350,0.0129635,0
4351,0.0129637,0
4352,0.012964,0
4353,0.0129642,0
4354,0.0129644,0
4355,0.0129647,0
4356,0.0129649,0
4357,0.0129652,0
4358,0.0129654,0
4359,0.0129656,0
4360,0.0129659,0
4361,0.0129661,0
4362,0.0129664,0
4363,0.0129666,0
4364,0.0129668,0
4365,0.0129671,1
4366,0.0129673,3
4367,0.0129675,3
4368,0.0129678,1
4369,0.012968,0
4370,0.0129683,0
4371,0.0129685,0
4372,0.0129687,0
4373,0.012969,0
4374,0.0129692,0
4375,0.0129695,0
4376,0.0129697,0
4377,0.0129699,0
4378,0.0129702,0
4379,0.0129704,0
4380,0.0129706,2
4381,0.0129709,3
4382,0.0129711,2
4383,0.0129714,0
4384,0.0129716,0
4385,0.0129718,0
4386,0.0129721,0
4387,0.0129723,0
4388,0.0129726,0
4389,0.0129728,0
4390,0.012973,0
4391,0.0129733,0
4392,0.0129735,0
4393,0.0129737,2
4394,0.012974,3
4395,0.0129742,0
4396,0.0129745,0
4397,0.0129747,0
4398,0.0129749,0
4399,0.0129752,0
4400,0.0129754,0
4401,0.0129757,0
4402,0.0129759,0
4403,0.0129761,1
4404,0.0129764,3
4405,0.0129766,2
4406,0.0129768,0
4407,0.0129771,0
4408,0.0129773,0
4409,0.0129776,0
4410,0.0129778,0
4411,0.012978,0
4412,0.0129783,0
4413,0.0129785,0
4414,0.0129788,0
4415,0.012979,0
4416,0.0129792,0
4417,0.0129795,0
4418,0.0129797,0
4419,0.0129799,0
4420,0.0129802,0
4421,0.0129804,0
4422,0.0129807,0
4423,0.0129809,0
4424,0.0129811,0
4425,0.0129814,0
4426,0.0129816,0
4427,0.0129819,0
4428,0.0129821,0
4429,0.0129823,0
4430,0.0129826,0
4431,0.0129828,0
4432,0.012983,0
4433,0.0129833,0
4434,0.0129835,0
4435,0.0129838,0
4436,0.012984,0
4437,0.0129842,0
4438,0.0129845,0
4439,0.0129847,0
4440,0.012985,0
4441,0.0129852,0
4442,0.0129854,0
4443,0.0129857,0
4444,0.0129859,0
4445,0.0129861,0
4446,0.0129864,0
4447,0.0129866,0
4448,0.0129869,0
4449,0.0129871,0
4450,0.0129873,0
4451,0.0129876,0
4452,0.0129878,0
4453,0.0129881,0
4454,0.0129883,0
4455,0.0129885,0
4456,0.0129888,0
4457,0.012989,0
4458,0.0129892,0
4459,0.0129895,0
4460,0.0129897,0
4461,0.01299,0
4462,0.0129902,0
4463,0.0129904,0
4464,0.0129907,0
4465,0.0129909,0
4466,0.0129912,0
4467,0.0129914,0
4468,0.0129916,0
4469,0.0129919,0
4470,0.0129921,0
4471,0.0129923,0
4472,0.0129926,0
4473,0.0129928,0
4474,0.0129931,0
4475,0.0129933,0
4476,0.0129935,0
4477,0.0129938,0
4478,0.012994,0
4479,0.0129943,0
4480,0.0129945,0
4481,0.0130635,0
4482,0.0130656,0
4483,0.0130658,0
4484,0.013066,0
4485,0.0130663,0
4486,0.0130665,0
4487,0.0130667,0
4488,0.013067,0
4489,0.0130672,0
4490,0.0130675,0
4491,0.0130677,0
4492,0.0130679,0
4493,0.0130682,0
4494,0.0130684,0
4495,0.0130687,0
4496,0.0130689,0
4497,0.0130691,0
4498,0.0130694,0
4499,0.0130696,0
4500,0.0130698,0
4501,0.0130701,0
4502,0.0130703,0
4503,0.0130706,0
4504,0.0130708,0
4505,0.013071,0
4506,0.0130713,2
4507,0.0130715,3
4508,0.0130718,0
4509,0.013072,0
4510,0.0130722,0
4511,0.0130725,0
4512,0.0130727,0
4513,0.0130729,0
4514,0.0130732,0
4515,0.0130734,0
4516,0.0130737,0
4517,0.0130739,0
4518,0.0130741,0
4519,0.0130744,0
4520,0.0130746,0
4521,0.0130749,0
4522,0.0130751,0
4523,0.0130753,0
4524,0.0130756,0
4525,0.0130758,3
4526,0.013076,3
4527,0.0130763,0
4528,0.0130765,0
4529,0.0130768,0
4530,0.013077,0
4531,0.0130772,0
4532,0.0130775,0
4533,0.0130777,0
4534,0.013078,0
4535,0.0130782,0
4536,0.0130784,0
4537,0.0130787,0
4538,0.0130789,0
4539,0.0130791,0
4540,0.0130794,0
4541,0.0130796,2
4542,0.0130799,3
4543,0.0130801,2
4544,0.0130803,0
4545,0.0130806,0
4546,0.0130808,0
4547,0.0130811,0
4548,0.0130813,0
4549,0.0130815,0
4550,0.0130818,0
4551,0.013082,0
4552,0.0130822,0
4553,0.0130825,2
4554,0.0130827,3
4555,0.013083,0
4556,0.0130832,0
4557,0.0130834,0
4558,0.0130837,0
4559,0.0130839,0
4560,0.0130842,0
4561,0.0130844,0
4562,0.0130846,0
4563,0.0130849,0
4564,0.0130851,3
4565,0.0130853,3
4566,0.0130856,0
4567,0.0130858,0
4568,0.0130861,0
4569,0.0130863,0
4570,0.0130865,0
4571,0.0130868,0
4572,0.013087,0
4573,0.0130873,0
4574,0.0130875,0
4575,0.0130877,0
4576,0.013088,0
4577,0.0130882,0
4578,0.0130884,0
4579,0.0130887,0
4580,0.0130889,0
4581,0.0130892,0
4582,0.0130894,0
4583,0.0130896,0
4584,0.0130899,0
4585,0.0130901,0
4586,0.0130904,0
4587,0.0130906,0
4588,0.0130908,0
4589,0.0130911,0
4590,0.0130913,0
4591,0.0130915,0
4592,0.0130918,0
4593,0.013092,0
4594,0.0130923,0
4595,0.0130925,0
4596,0.0130927,0
4597,0.013093,0
4598,0.0130932,0
4599,0.0130935,0
4600,0.0130937,0
4601,0.0130939,0
4602,0.0130942,0
4603,0.0130944,0
4604,0.0130946,0
4605,0.0130949,0
4606,0.0130951,0
4607,0.0130954,0
4608,0.0130956,0
4609,0.0130958,0
4610,0.0130961,0
4611,0.0130963,0
4612,0.0130966,0
4613,0.0130968,0
4614,0.013097,0
4615,0.0130973,0
4616,0.0130975,0
4617,0.0130977,0
4618,0.013098,0
4619,0.0130982,0
4620,0.0130985,0
4621,0.0130987,0
4622,0.0130989,0
4623,0.0130992,0
4624,0.0130994,0
4625,0.0130997,0
4626,0.0130999,0
4627,0.0131001,0
4628,0.0131004,0
4629,0.0131006,0
4630,0.0131008,0
4631,0.0131011,0
4632,0.0131013,0
4633,0.0131016,0
4634,0.0131018,0
4635,0.013102,0
4636,0.0131023,0
4637,0.0131025,0
4638,0.0131028,0
4639,0.013103,0
4640,0.0131032,0
4641,0.0131723,0
4642,0.0131743,0
4643,0.0131745,0
4644,0.0131748,0
4645,0.013175,0
4646,0.0131752,0
4647,0.0131755,0
4648,0.0131757,0
4649,0.013176,0
4650,0.0131762,0
4651,0.0131764,0
4652,0.0131767,0
4653,0.0131769,0
4654,0.0131772,0
4655,0.0131774,0
4656,0.0131776,0
4657,0.0131779,0
4658,0.0131781,0
4659,0.0131783,0
4660,0.0131786,0
4661,0.0131788,0
4662,0.0131791,0
4663,0.0131793,0
4664,0.0131795,0
4665,0.0131798,0
4666,0.01318,2
4667,0.0131803,3
4668,0.0131805,0
4669,0.0131807,0
4670,0.013181,0
4671,0.0131812,0
4672,0.0131814,0
4673,0.0131817,0
4674,0.0131819,0
4675,0.0131822,0
4676,0.0131824,0
4677,0.0131826,0
4678,0.0131829,0
4679,0.0131831,0
4680,0.0131834,0
4681,0.0131836,0
4682,0.0131838,0
4683,0.0131841,0
4684,0.0131843,2
4685,0.0131845,3
4686,0.0131848,1
4687,0.013185,0
4688,0.0131853,0
4689,0.0131855,0
4690,0.0131857,0
4691,0.013186,0
4692,0.0131862,0
4693,0.0131865,0
4694,0.0131867,0
4695,0.0131869,0
4696,0.0131872,0
4697,0.0131874,0
4698,0.0131876,0
4699,0.0131879,0
4700,0.0131881,0
4701,0.0131884,0
4702,0.0131886,2
4703,0.0131888,3
4704,0.0131891,1
4705,0.0131893,0
4706,0.0131896,0
4707,0.0131898,0
4708,0.01319,0
4709,0.0131903,0
4710,0.0131905,0
4711,0.0131907,0
4712,0.013191,0
4713,0.0131912,2
4714,0.0131915,3
4715,0.0131917,0
4716,0.0131919,0
4717,0.0131922,0
4718,0.0131924,0
4719,0.0131927,0
4720,0.0131929,0
4721,0.0131931,0
4722,0.0131934,0
4723,0.0131936,0
4724,0.0131938,2
4725,0.0131941,3
4726,0.0131943,0
4727,0.0131946,0
4728,0.0131948,0
4729,0.013195,0
4730,0.0131953,0
4731,0.0131955,0
4732,0.0131958,0
4733,0.013196,0
4734,0.0131962,0
4735,0.0131965,0
4736,0.0131967,0
4737,0.0131969,0
4738,0.0131972,0
4739,0.0131974,0
4740,0.0131977,0
4741,0.0131979,0
4742,0.0131981,0
4743,0.0131984,0
4744,0.0131986,0
4745,0.0131989,0
4746,0.0131991,0
4747,0.0131993,0
4748,0.0131996,0
4749,0.0131998,0
4750,0.0132,0
4751,0.0132003,0
4752,0.0132005,0
4753,0.0132008,0
4754,0.013201,0
4755,0.0132012,0
4756,0.0132015,0
4757,0.0132017,0
4758,0.013202,0
4759,0.0132022,0
4760,0.0132024,0
4761,0.0132027,0
4762,0.0132029,0
4763,0.0132031,0
4764,0.0132034,0
4765,0.0132036,0
4766,0.0132039,0
4767,0.0132041,0
4768,0.0132043,0
4769,0.0132046,0
4770,0.0132048,0
4771,0.0132051,0
4772,0.0132053,0
4773,0.0132055,0
4774,0.0132058,0
4775,0.013206,0
4776,0.0132062,0
4777,0.0132065,0
4778,0.0132067,0
4779,0.013207,0
4780,0.0132072,0
4781,0.0132074,0
4782,0.0132077,0
4783,0.0132079,0
4784,0.0132082,0
4785,0.0132084,0
4786,0.0132086,0
4787,0.0132089,0
4788,0.0132091,0
4789,0.0132093,0
4790,0.0132096,0
4791,0.0132098,0
4792,0.0132101,0
4793,0.0132103,0
4794,0.0132105,0
4795,0.0132108,0
4796,0.013211,0
4797,0.0132113,0
4798,0.0132115,0
4799,0.0132117,0
4800,0.013212,0
4801,0.013281,0
4802,0.013283,0
4803,0.0132833,0
4804,0.0132835,0
4805,0.0132837,0
4806,0.013284,0
4807,0.0132842,0
4808,0.0132845,0
4809,0.0132847,0
4810,0.0132849,0
4811,0.0132852,0
4812,0.0132854,0
4813,0.0132857,0
4814,0.0132859,0
4815,0.0132861,0
4816,0.0132864,0
4817,0.0132866,0
4818,0.0132868,0
4819,0.0132871,0
4820,0.0132873,0
4821,0.0132876,0
4822,0.0132878,0
4823,0.013288,0
4824,0.0132883,0
4825,0.0132885,0
4826,0.0132888,2
4827,0.013289,3
4828,0.0132892,0
4829,0.0132895,0
4830,0.0132897,0
4831,0.0132899,0
4832,0.0132902,0
4833,0.0132904,0
4834,0.0132907,0
4835,0.0132909,0
4836,0.0132911,0
4837,0.0132914,0
4838,0.0132916,0
4839,0.0132919,0
4840,0.0132921,0
4841,0.0132923,0
4842,0.0132926,0
4843,0.0132928,0
4844,0.013293,3
4845,0.0132933,2
4846,0.0132935,0
4847,0.0132938,0
4848,0.013294,0
4849,0.0132942,0
4850,0.0132945,0
4851,0.0132947,0
4852,0.013295,0
4853,0.0132952,0
4854,0.0132954,0
4855,0.0132957,0
4856,0.0132959,0
4857,0.0132961,0
4858,0.0132964,0
4859,0.0132966,0
4860,0.0132969,0
4861,0.0132971,0
4862,0.0132973,1
4863,0.0132976,3
4864,0.0132978,2
4865,0.0132981,0
4866,0.0132983,0
4867,0.0132985,0
4868,0.0132988,0
4869,0.013299,0
4870,0.0132992,0
4871,0.0132995,0
4872,0.0132997,0
4873,0.0133,2
4874,0.0133002,3
4875,0.0133004,0
4876,0.0133007,0
4877,0.0133009,0
4878,0.0133012,0
4879,0.0133014,0
4880,0.0133016,0
4881,0.0133019,0
4882,0.0133021,0
4883,0.0133023,0
4884,0.0133026,2
4885,0.0133028,3
4886,0.0133031,0
4887,0.0133033,0
4888,0.0133035,0
4889,0.0133038,0
4890,0.013304,0
4891,0.0133043,0
4892,0.0133045,0
4893,0.0133047,0
4894,0.013305,0
4895,0.0133052,0
4896,0.0133054,0
4897,0.0133057,0
4898,0.0133059,0
4899,0.0133062,0
4900,0.0133064,0
4901,0.0133066,0
4902,0.0133069,0
4903,0.0133071,0
4904,0.0133074,0
